year|oshpd_id|county|facility|medi_cal|medicare|private_coverage|uninsured|other_payer|self_pay
2006|106190630|Los Angeles|POMONA VALLEY HOSPITAL MEDICAL CENTER|18504.0|7253.0|16223.0|9176.0|""|""
2012|106150736|KERN|KERN MEDICAL CENTER|17570.0|1660.0|5359.0|10512.0|""|""
2010|106141273|INYO|NORTHERN INYO HOSPITAL|1776.0|1689.0|2589.0|749.0|""|""
2009|106190434|Los Angeles|KAISER FND HOSP - WEST LA|6566.0|10803.0|32728.0|6319.0|""|""
2008|106390923| San Joaquin|LODI MEMORIAL HOSPITAL|4916.0|4071.0|5425.0|2586.0|""|""
2009|106491338|Sonoma|PALM DRIVE HOSPITAL|1700.0|1573.0|2514.0|1511.0|""|""
2008|106481094| Solano|SUTTER SOLANO MEDICAL CENTER|12442.0|4187.0|6116.0|5037.0|""|""
2007|106160725| Kings|HANFORD COMMUNITY MEDICAL CENTER|17133.0|5560.0|14064.0|5774.0|""|""
2005|106331326|Riverside|SAN GORGONIO MEMORIAL HOSPITAL|4002.0|1895.0|6062.0|2503.0|""|""
2008|106190017| Los Angeles|ALHAMBRA HOSPITAL|889.0|1304.0|3716.0|1173.0|""|""
2007|106444013| Santa Cruz|WATSONVILLE COMMUNITY HOSPITAL|13014.0|2805.0|6639.0|3567.0|""|""
2010|106201281|MADERA|MADERA COMMUNITY HOSPITAL|19917.0|3879.0|9675.0|6522.0|""|""
2008|106150808| Kern|TEHACHAPI HOSPITAL|3292.0|2519.0|809.0|3334.0|""|""
2005|106190812|Los Angeles|VALLEY PRESBYTERIAN HOSPITAL|16657.0|4622.0|9362.0|6590.0|""|""
2006|106190524|Los Angeles|MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS|6173.0|1493.0|1875.0|2750.0|""|""
2005|106370705|San Diego|FALLBROOK HOSPITAL DISTRICT|1712.0|1250.0|4806.0|1403.0|""|""
2009|106013687|Alameda|MPI CHEMICAL DEPENDENCY RECOVERY HOSPITAL|||||""|""
2006|106410804|San Mateo|KAISER FND HOSP - REDWOOD CITY|313.0|3670.0|14055.0|1743.0|""|""
2012|106010776|ALAMEDA|CHILDRENS HOSPITAL AND RESEARCH CTR AT OAKLAND|28489.0|19.0|7734.0|2976.0|""|""
2015|106301234|ORANGE|LA PALMA INTERCOMMUNITY HOSPITAL|6160.0|1516.0|4607.0|1418.0|""|""
2013|106370759|SAN DIEGO|PARADISE VALLEY HOSPITAL|10006.0|4324.0|4742.0|5667.0|""|""
2011|106361223|San Bernardino|KAISER FND HOSP - FONTANA|12279.0|12082.0|41931.0|12305.0|""|""
2010|106301297|ORANGE|PLACENTIA LINDA HOSPITAL|438.0|3527.0|12729.0|2052.0|""|""
2006|106420483|Santa Barbara|GOLETA VALLEY COTTAGE HOSPITAL||||11793.0|""|""
2006|106430705|Santa Clara|REGIONAL MEDICAL OF SAN JOSE|7532.0|4954.0|29691.0|4958.0|""|""
2005|106190230|Los Angeles|CENTINELA FREEMAN REG MED CTR-MEMORIAL CAMPUS|4346.0|2878.0|13154.0|8110.0|""|""
2006|106392287|San Joaquin|DOCTORS HOSPITAL OF MANTECA|1862.0|2586.0|12979.0|3201.0|""|""
2008|106370695| San Diego|SHARP MARY BIRCH HOSPITAL FOR WOMEN|||||""|""
2012|106361246|SAN BERNARDINO|LOMA LINDA UNIVERSITY MEDICAL CENTER|17582.0|5933.0|16354.0|7115.0|""|""
2011|106190673|Los Angeles|SAN DIMAS COMMUNITY HOSPITAL|894.0|1692.0|7244.0|1877.0|""|""
2009|106410782|San Mateo|SAN MATEO MEDICAL CENTER|7394.0|2345.0|13244.0|9544.0|""|""
2010|106150782|KERN|RIDGECREST REGIONAL HOSPITAL|5704.0|3214.0|6955.0|2162.0|""|""
2006|106301258|Orange|COASTAL COMMUNITIES HOSPITAL|1395.0|513.0|13649.0|2516.0|""|""
2006|106190256|Los Angeles|EAST LOS ANGELES DOCTORS HOSPITAL|2887.0|772.0|5760.0|4227.0|""|""
2014|106190766|LOS ANGELES|COAST PLAZA HOSPITAL|1527.0|6585.0|1312.0||""|""
2012|106071018|CONTRA COSTA|JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS|14308.0|8944.0|12292.0|7219.0|""|""
2011|106190500|Los Angeles|MARINA DEL REY HOSPITAL|931.0|2961.0|10024.0|4158.0|""|""
2008|106190298| Los Angeles|FOOTHILL PRESBYTERIAN HOSPITAL-JOHNSTON MEMORIAL|1614.0|3238.0|12802.0|2633.0|""|""
2007|106450940| Shasta|SHASTA REGIONAL MEDICAL CENTER|8519.0|6096.0|7688.0|4859.0|""|""
2010|106070904|CONTRA COSTA|DOCTORS MEDICAL CENTER - SAN PABLO|5573.0|5202.0|14331.0|8148.0|""|""
2009|106574010|Yolo|SUTTER DAVIS HOSPITAL|5010.0|3099.0|9132.0|2255.0|""|""
2011|106391042|San Joaquin|ST. JOSEPHS MEDICAL CENTER OF STOCKTON|18700.0|7983.0|6977.0|5556.0|""|""
2014|106071018|CONTRA COSTA|JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS|7529.0|20766.0|10246.0||""|""
2009|106521041|Tehama|ST. ELIZABETH COMMUNITY HOSPITAL|13230.0|5189.0|6914.0|4963.0|""|""
2012|106100717|FRESNO|COMMUNITY REGIONAL MEDICAL CENTER-FRESNO|29686.0|6969.0|19996.0|15627.0|""|""
2005|106361105|San Bernardino|BARSTOW COMMUNITY HOSPITAL|6159.0|2342.0|6889.0|2807.0|""|""
2008|106240942| Merced|MERCY MEDICAL CENTER MERCED-COMMUNITY CAMPUS|20418.0|4721.0|9892.0|8337.0|""|""
2008|106370875| San Diego|SHARP CHULA VISTA MEDICAL CENTER|10613.0|7251.0|16554.0|5804.0|""|""
2006|106554011|Tuolumne|SONORA REGIONAL MEDICAL CENTER - GREENLEY|4314.0|4503.0|8557.0|1507.0|""|""
2005|106190529|Los Angeles|METHODIST HOSPITAL OF SOUTHERN CALIFORNIA|2441.0|6306.0|17708.0|4547.0|""|""
2007|106190243| Los Angeles|DOWNEY REGIONAL MEDICAL CENTER|14673.0|5853.0|13669.0|5392.0|""|""
2015|106270777|MONTEREY|GEORGE L MEE MEMORIAL HOSPITAL|7785.0|1135.0|2217.0|1057.0|""|""
2005|106231396|Mendocino|UKIAH VALLEY MEDICAL CENTER/HOSPITAL DRIVE|9332.0|3439.0|7219.0|2470.0|""|""
2007|106362041| San Bernardino|HI-DESERT MEDICAL CENTER|6047.0|1140.0|5161.0|2957.0|""|""
2008|106470871| Siskiyou|MERCY MEDICAL CENTER MT. SHASTA|1867.0|1581.0|2190.0|1102.0|""|""
2005|106291023|Nevada|SIERRA NEVADA MEMORIAL HOSPITAL|6606.0|782.0|8841.0|2571.0|""|""
2006|106010856|Alameda|KAISER FND HOSP - OAKLAND CAMPUS|1276.0|4803.0|26792.0|3574.0|""|""
2011|106196035|Los Angeles|KAISER FND HOSP - BALDWIN PARK|9509.0|11609.0|39470.0|4082.0|""|""
2012|106331312|RIVERSIDE|RIVERSIDE COMMUNITY HOSPITAL|6152.0|10229.0|38342.0|15517.0|""|""
2005|106040962|Butte|ENLOE MEDICAL CENTER- ESPLANADE CAMPUS|4383.0|5696.0|10260.0|3325.0|""|""
2011|106340951|Sacramento|METHODIST HOSPITAL OF SACRAMENTO|22634.0|6830.0|7190.0|9909.0|""|""
2007|106301317| Orange|SADDLEBACK MEMORIAL MEDICAL CENTER|2267.0|7773.0|12425.0|2521.0|""|""
2006|106370695|San Diego|SHARP MARY BIRCH HOSPITAL FOR WOMEN|||||""|""
2013|106250956|MODOC|MODOC MEDICAL CENTER|1444.0|903.0|880.0|550.0|""|""
2007|106110889| Glenn|GLENN MEDICAL CENTER|1699.0|926.0|1222.0|1002.0|""|""
2009|106190470|Los Angeles|PROVIDENCE LITTLE COMPANY OF MARY MC - TORRANCE|11264.0|7509.0|22894.0|6253.0|""|""
2007|106344114| Sacramento|SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.|||||""|""
2012|106371394|SAN DIEGO|SCRIPPS MEMORIAL HOSPITAL - ENCINITAS|3928.0|9334.0|17672.0|4746.0|""|""
2007|106370977| San Diego|POMERADO HOSPITAL|3392.0|4616.0|11846.0|2873.0|""|""
2006|106540798|Tulare|SIERRA VIEW DISTRICT HOSPITAL|20905.0|4552.0|10088.0|7228.0|""|""
2005|106204019|Madera|CHILDRENS HOSPITAL CENTRAL CALIFORNIA|25970.0|11.0|10692.0|2206.0|""|""
2012|106370705|SAN DIEGO|FALLBROOK HOSPITAL DISTRICT|2402.0|1716.0|4362.0|1168.0|""|""
2006|106190812|Los Angeles|VALLEY PRESBYTERIAN HOSPITAL|18344.0|5888.0|5398.0|7586.0|""|""
2006|106430905|Santa Clara|STANFORD HOSPITAL|8972.0|4390.0|16286.0|3589.0|""|""
2005|106104062|Fresno|KAISER FND HOSP - FRESNO|425.0|5319.0|14263.0|1247.0|""|""
2013|106190878|LOS ANGELES|WHITE MEMORIAL MEDICAL CENTER|23623.0|4959.0|12104.0|2372.0|""|""
2010|106484044|SOLANO|KAISER FOUNDATION HOSPITAL - VACAVILLE|2629.0|4529.0|18575.0|1641.0|""|""
2008|106361339| San Bernardino|ST. BERNARDINE MEDICAL CENTER|18445.0|4818.0|6968.0|9761.0|""|""
2008|106301566| Orange|WESTERN MEDICAL CENTER - SANTA ANA|175.0|3630.0|9941.0|3774.0|""|""
2010|106540816|TULARE|TULARE REGIONAL MEDICAL CENTER|15255.0|2783.0|6603.0|3179.0|""|""
2012|106121051|HUMBOLDT|REDWOOD MEMORIAL HOSPITAL|3693.0|2835.0|3265.0|1561.0|""|""
2009|106391042|San Joaquin|ST. JOSEPHS MEDICAL CENTER OF STOCKTON|16749.0|6657.0|7346.0|9216.0|""|""
2010|106400524|SAN LUIS OBISPO|SIERRA VISTA REGIONAL MEDICAL CENTER|339.0|3308.0|11204.0|2275.0|""|""
2012|106121080|HUMBOLDT|ST. JOSEPH HOSPITAL - EUREKA|6138.0|4911.0|6494.0|2786.0|""|""
2010|106191231|LOS ANGELES|LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER|10809.0|1662.0|2310.0|27780.0|""|""
2006|106521041|Tehama|ST. ELIZABETH COMMUNITY HOSPITAL|9439.0|4583.0|6441.0|4452.0|""|""
2007|106380939| San Francisco|SAN FRANCISCO GENERAL HOSPITAL|10263.0|3245.0|15134.0|7506.0|""|""
2008|106361323| San Bernardino|COMMUNITY HOSPITAL OF SAN BERNARDINO|19192.0|2114.0|4732.0|8136.0|""|""
2005|106190298|Los Angeles|FOOTHILL PRESBYTERIAN HOSPITAL-JOHNSTON MEMORIAL|1604.0|1729.0|13036.0|2201.0|""|""
2014|106190631|LOS ANGELES|PRESBYTERIAN INTERCOMMUNITY HOSPITAL|25852.0|10470.0|17513.0||""|""
2011|106370780|San Diego|TRI-CITY MEDICAL CENTER|15831.0|11697.0|19538.0|10705.0|""|""
2010|106190352|LOS ANGELES|GREATER EL MONTE COMMUNITY HOSPITAL|3039.0|571.0|8260.0|2572.0|""|""
2009|106010735|Alameda|ALAMEDA HOSPITAL|1240.0|2143.0|7176.0|2112.0|""|""
2011|106190517|Los Angeles|PROVIDENCE TARZANA MEDICAL CENTER|5871.0|4704.0|9023.0|4859.0|""|""
2006|106190200|Los Angeles|SAN GABRIEL VALLEY MEDICAL CENTER|5499.0|3129.0|6947.0|2391.0|""|""
2015|106301175|ORANGE|FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID|14095.0|7016.0|19095.0||""|""
2009|106171395|Lake|SUTTER LAKESIDE HOSPITAL|6157.0|4320.0|4558.0|2293.0|""|""
2005|106390923|San Joaquin|LODI MEMORIAL HOSPITAL|4668.0|3491.0|6219.0|4185.0|""|""
2010|106154101|KERN|BAKERSFIELD HEART HOSPITAL|1631.0|2040.0|1744.0|959.0|""|""
2009|106490964|Sonoma|HEALDSBURG DISTRICT HOSPITAL|1143.0|3127.0|3461.0|1029.0|""|""
2005|106190240|Los Angeles|LAKEWOOD REGIONAL MEDICAL CENTER|3504.0|3877.0|20025.0|3899.0|""|""
2007|106190017| Los Angeles|ALHAMBRA HOSPITAL|782.0|1195.0|3683.0|1219.0|""|""
2008|106392287| San Joaquin|DOCTORS HOSPITAL OF MANTECA|1927.0|3145.0|13457.0|2999.0|""|""
2010|106480989|SOLANO|KAISER FND HOSP - REHABILITATION CENTER VALLEJO|4935.0|6593.0|19874.0|4564.0|""|""
2014|106361246|SAN BERNARDINO|LOMA LINDA UNIVERSITY MEDICAL CENTER|22830.0|8236.0|8569.0||""|""
2014|106270777|MONTEREY|GEORGE L MEE MEMORIAL HOSPITAL|6545.0|1102.0|1991.0|1420.0|""|""
2009|106190949|Los Angeles|HENRY MAYO NEWHALL MEMORIAL HOSPITAL|5167.0|4378.0|22050.0|6784.0|""|""
2010|106090793|EL DORADO|BARTON MEMORIAL HOSPITAL|4959.0|1916.0|6470.0|2204.0|""|""
2009|106580996|Yuba|RIDEOUT MEMORIAL HOSPITAL|24187.0|6986.0|12040.0|6515.0|""|""
2006|106341006|Sacramento|UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER|12999.0|4283.0|17659.0|1019.0|""|""
2011|106431506|Santa Clara|KAISER FND HOSP - SAN JOSE|2310.0|8701.0|25471.0|5679.0|""|""
2007|106491001| Sonoma|PETALUMA VALLEY HOSPITAL|3462.0|2749.0|6958.0|2643.0|""|""
2008|106574010| Yolo|SUTTER DAVIS HOSPITAL|4374.0|2909.0|8938.0|2004.0|""|""
2006|106364110|San Bernardino|KAISER FND HOSP - PERMANENTE CHEM DEP PROGRAM|||||""|""
2006|106301175|Orange|FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID|960.0|3890.0|17490.0|3974.0|""|""
2014|106211006|MARIN|MARIN GENERAL HOSPITAL|9109.0|6796.0|11153.0||""|""
2013|106190034|LOS ANGELES|ANTELOPE VALLEY HOSPITAL|55208.0|10929.0|13636.0|13455.0|""|""
2018|106400466|SAN LUIS OBISPO|MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE|1576.0|5767.0|13788.0|1403.0|""|""
2014|106190878|LOS ANGELES|WHITE MEMORIAL MEDICAL CENTER|28910.0|5750.0|9969.0|2778.0|""|""
2009|106196035|Los Angeles|KAISER FND HOSP - BALDWIN PARK|5796.0|9353.0|42607.0|5974.0|""|""
2017|106191227|LOS ANGELES|LAC/HARBOR-UCLA MEDICAL CENTER|51072.0|4055.0|4977.0|7434.0|""|""
2010|106130699|IMPERIAL|EL CENTRO REGIONAL MEDICAL CENTER|19058.0|6984.0|10465.0|3495.0|""|""
2007|106190636| Los Angeles|CITRUS VALLEY MEDICAL CENTER - QV CAMPUS|4832.0|2106.0|18602.0|6829.0|""|""
2010|106190328|LOS ANGELES|EAST VALLEY HOSPITAL MEDICAL CENTER|1517.0|543.0|238.0|606.0|""|""
2011|106370652|San Diego|ALVARADO HOSPITAL MEDICAL CENTER|5429.0|4166.0|3816.0|5362.0|""|""
2011|106420491|Santa Barbara|LOMPOC VALLEY MEDICAL CENTER|6691.0|3230.0|5671.0|2443.0|""|""
2007|106491064| Sonoma|SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY|6118.0|6375.0|11173.0|3950.0|""|""
2011|106214034|Marin|NOVATO COMMUNITY HOSPITAL|3615.0|3036.0|4837.0|2076.0|""|""
2008|106340950| Sacramento|MERCY SAN JUAN HOSPITAL|18500.0|9413.0|10969.0|11298.0|""|""
2005|106380857|San Francisco|KAISER FND HOSP - GEARY S F|606.0|3926.0|15316.0|2047.0|""|""
2012|106070904|CONTRA COSTA|DOCTORS MEDICAL CENTER - SAN PABLO|7808.0|6553.0|15929.0|9380.0|""|""
2013|106100899|FRESNO|ST. AGNES MEDICAL CENTER|23941.0|12698.0|12754.0|8833.0|""|""
2015|106321016|PLUMAS|SENECA HEALTHCARE DISTRICT|727.0|990.0|1071.0||""|""
2009|106190422|Los Angeles|TORRANCE MEMORIAL MEDICAL CENTER|7126.0|4677.0|33267.0|4731.0|""|""
2010|106380965|SAN FRANCISCO|ST. MARYS MEDICAL CENTER, SAN FRANCISCO|2126.0|3887.0|5748.0|3137.0|""|""
2014|106361323|SAN BERNARDINO|COMMUNITY HOSPITAL OF SAN BERNARDINO|40448.0|3395.0|3932.0||""|""
2010|106250956|MODOC|MODOC MEDICAL CENTER|1750.0|1031.0|1177.0|189.0|""|""
2010|106410817|SAN MATEO|SETON MEDICAL CENTER|5526.0|4349.0|7325.0|2966.0|""|""
2010|106331164|RIVERSIDE|DESERT REGIONAL MEDICAL CENTER|7495.0|8876.0|27807.0|6989.0|""|""
2014|106560492|VENTURA|LOS ROBLES HOSPITAL AND MEDICAL CENTER|1134.0|7600.0|22405.0||""|""
2007|106190854| Los Angeles|LOS ANGELES METROPOLITAN MEDICAL CENTER|198.0|88.0|253.0|332.0|""|""
2012|106500939|STANISLAUS|MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO|19915.0|11099.0|12770.0|8385.0|""|""
2012|106211006|MARIN|MARIN GENERAL HOSPITAL|5990.0|5572.0|12247.0|4058.0|""|""
2006|106150782|Kern|RIDGECREST REGIONAL HOSPITAL|4350.0|2617.0|6376.0|1723.0|""|""
2008|106190587| Los Angeles|PACIFIC HOSPITAL OF LONG BEACH|5722.0|1137.0|1141.0|2044.0|""|""
2012|106190673|LOS ANGELES|SAN DIMAS COMMUNITY HOSPITAL|666.0|1698.0|7828.0|1998.0|""|""
2015|106190400|LOS ANGELES|HUNTINGTON MEMORIAL HOSPITAL|4557.0|8554.0|31238.0||""|""
2007|106540816| Tulare|TULARE DISTRICT HOSPITAL|12678.0|2851.0|6458.0|3859.0|""|""
2005|106480989|Solano|KAISER FND HOSP - REHABILITATION CENTER VALLEJO|454.0|4803.0|17225.0|2384.0|""|""
2011|106390923|San Joaquin|LODI MEMORIAL HOSPITAL|9314.0|5604.0|7246.0|3701.0|""|""
2009|106370977|San Diego|POMERADO HOSPITAL|4571.0|4874.0|11606.0|2843.0|""|""
2013|106370780|SAN DIEGO|TRI-CITY MEDICAL CENTER|14756.0|12292.0|17979.0|11577.0|""|""
2011|106150737|Kern|KERN VALLEY HEALTHCARE DISTRICT|1865.0|1751.0|1270.0|825.0|""|""
2008|106440755| Santa Cruz|DOMINICAN HOSPITAL-SANTA CRUZ/SOQUEL|7098.0|4547.0|8450.0|12913.0|""|""
2009|106150737|Kern|KERN VALLEY HEALTHCARE DISTRICT|2071.0|1783.0|1645.0|1041.0|""|""
2007|106190762| Riverside|ST. VINCENT MEDICAL CENTER|1027.0|2558.0|2874.0|442.0|""|""
2017|106190631|LOS ANGELES|PRESBYTERIAN INTERCOMMUNITY HOSPITAL|31222.0|12573.0|17144.0||""|""
2015|106274043|MONTEREY|NATIVIDAD MEDICAL CENTER|34229.0|3678.0|7372.0||""|""
2008|106560501| Ventura|OJAI VALLEY COMMUNITY HOSPITAL|1122.0|1647.0|3147.0|1044.0|""|""
2007|106390923| San Joaquin|LODI MEMORIAL HOSPITAL|5123.0|3814.0|6028.0|3389.0|""|""
2006|106196035|Los Angeles|KAISER FND HOSP - BALDWIN PARK|2222.0|7082.0|38011.0|4585.0|""|""
2010|106560492|VENTURA|LOS ROBLES HOSPITAL AND MEDICAL CENTER|3282.0|5615.0|15858.0|3397.0|""|""
2005|106141273|Inyo|NORTHERN INYO HOSPITAL|1396.0|1617.0|2676.0|922.0|""|""
2005|106334048|Riverside|MORENO VALLEY COMMUNITY HOSPITAL|8772.0|1988.0|5972.0|3114.0|""|""
2006|106500939|Stanislaus|MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO|14762.0|13471.0|15789.0|7278.0|""|""
2010|106531059|TRINITY|TRINITY HOSPITAL|1451.0|1151.0|1430.0|3.0|""|""
2015|106410891|SAN MATEO|SEQUOIA HOSPITAL|5866.0|4496.0|7613.0||""|""
2010|106281078|NAPA|ST. HELENA HOSPITAL|393.0|944.0|3431.0|599.0|""|""
2015|106301279|ORANGE|UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER|20252.0|5324.0|9802.0|4129.0|""|""
2015|106196403|LOS ANGELES|KAISER FOUNDATION HOSPITAL - DOWNEY|19135.0|15678.0|41690.0|5284.0|""|""
2017|106340913|SACRAMENTO|KAISER FOUNDATION HOSPITAL - SACRAMENTO|46678.0|19982.0|28966.0|11347.0|""|""
2008|106381154| San Francisco|UCSF MEDICAL CENTER|6084.0|6283.0|14608.0|3329.0|""|""
2007|106190240| Los Angeles|LAKEWOOD REGIONAL MEDICAL CENTER|3604.0|5495.0|15449.0|5077.0|""|""
2013|106190431|LOS ANGELES|KAISER FOUNDATION HOSPITAL - SOUTH BAY|8185.0|11958.0|26109.0|3822.0|""|""
2010|106301132|ORANGE|KAISER FND HOSP - ANAHEIM|4122.0|11178.0|43967.0|4158.0|""|""
2005|106191450|Los Angeles|KAISER FND HOSP - WOODLAND HILLS|627.0|7737.0|19885.0|1292.0|""|""
2009|106130699|Imperial|EL CENTRO REGIONAL MEDICAL CENTER|19277.0|7146.0|11647.0|3744.0|""|""
2007|106560492| Ventura|LOS ROBLES HOSPITAL AND MEDICAL CENTER|2468.0|4632.0|16244.0|2403.0|""|""
2005|106301132|Orange|KAISER FND HOSP - ANAHEIM|523.0|4331.0|25795.0|4518.0|""|""
2011|106150722|Kern|BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET|31638.0|5314.0|7083.0|6609.0|""|""
2009|106410852|San Mateo|PENINSULA MEDICAL CENTER|4529.0|7467.0|19131.0|3710.0|""|""
2011|106301342|Orange|ST. JUDE MEDICAL CENTER|9593.0|9106.0|23799.0|6799.0|""|""
2011|106301297|Orange|PLACENTIA LINDA HOSPITAL|540.0|3933.0|13955.0|2459.0|""|""
2009|106361458|San Bernardino|COLORADO RIVER MEDICAL CENTER|5208.0|1813.0|2196.0|2142.0|""|""
2006|106560481|Ventura|VENTURA COUNTY MEDICAL CENTER|9056.0|2308.0|7324.0|10272.0|""|""
2007|106191228| Los Angeles|LOS ANGELES CO USC MEDICAL CENTER|2917.0|498.0|7663.0|70589.0|""|""
2009|106361266|San Bernardino|MOUNTAINS COMMUNITY HOSPITAL|2151.0|965.0|2593.0|468.0|""|""
2008|106490964| Sonoma|HEALDSBURG DISTRICT HOSPITAL|630.0|2931.0|3448.0|999.0|""|""
2010|106196403|LOS ANGELES|KAISER FOUNDATION HOSPITAL - DOWNEY|9542.0|11547.0|48882.0|6268.0|""|""
2009|106250955|Modoc|SURPRISE VALLEY COMMUNITY HOSPITAL|85.0|121.0|129.0|55.0|""|""
2012|106130760|IMPERIAL|PIONEERS MEMORIAL HEALTHCARE DISTRICT|19857.0|4774.0|12449.0|3325.0|""|""
2010|106410828|SAN MATEO|SETON MEDICAL CENTER - COASTSIDE|933.0|409.0|1433.0|428.0|""|""
2012|106013687|ALAMEDA|MPI CHEMICAL DEPENDENCY RECOVERY HOSPITAL|||||""|""
2008|106362041| San Bernardino|HI-DESERT MEDICAL CENTER|6506.0|1047.0|5402.0|3418.0|""|""
2007|106150722| Kern|BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET|14701.0|3838.0|7833.0|3617.0|""|""
2013|106010937|ALAMEDA|ALTA BATES SUMMIT MEDICAL CENTER|11052.0|8692.0|7711.0|6040.0|""|""
2006|106190422|Los Angeles|TORRANCE MEMORIAL MEDICAL CENTER|1288.0|3615.0|26473.0|2819.0|""|""
2014|106010844|ALAMEDA|ALTA BATES SUMMIT MED CTR-HERRICK CAMPUS|||||""|""
2011|106361144|San Bernardino|CHINO VALLEY MEDICAL CENTER|15468.0|1842.0|7224.0|6549.0|""|""
2010|106190315|LOS ANGELES|GARFIELD MEDICAL CENTER|2027.0|2439.0|8016.0|1983.0|""|""
2009|106500939|Stanislaus|MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO|23111.0|14083.0|15433.0|9211.0|""|""
2008|106334018| Riverside|MENIFEE VALLEY MEDICAL CENTER|3550.0|3818.0|4224.0|2697.0|""|""
2008|106301234| Orange|LA PALMA INTERCOMMUNITY HOSPITAL|3742.0|1426.0|4519.0|1947.0|""|""
2006|106100745|Fresno|KINGSBURG MEDICAL CENTER|253.0|62.0|5218.0|179.0|""|""
2016|106304113|ORANGE|CHILDREN'S HOSPITAL AT MISSION|5645.0|363.0|5895.0||""|""
2016|106554011|TUOLUMNE|ADVENTIST HEALTH SONORA - GREENLEY|11467.0|9464.0|7973.0||""|""
2012|106340913|SACRAMENTO|KAISER FND HOSP - SACRAMENTO|19851.0|15415.0|27250.0|12520.0|""|""
2010|106191227|LOS ANGELES|LAC/HARBOR-UCLA MEDICAL CENTER|19372.0|2044.0|14126.0|17673.0|""|""
2007|106190525| Los Angeles|LONG BEACH MEMORIAL MEDICAL CENTER|8940.0|5495.0|35679.0|8611.0|""|""
2007|106190766| Los Angeles|COAST PLAZA DOCTORS HOSPITAL|2232.0|399.0|5880.0|905.0|""|""
2005|106380960|San Francisco|ST. FRANCIS MEMORIAL HOSPITAL|4163.0|4203.0|7582.0|6611.0|""|""
2006|106190155|Los Angeles|CENTURY CITY DOCTORS HOSPITAL|156.0|766.0|2339.0|549.0|""|""
2013|106314024|PLACER|KAISER FOUNDATION HOSPITAL - ROSEVILLE|7730.0|20654.0|41567.0|5253.0|""|""
2005|106410804|San Mateo|KAISER FND HOSP - REDWOOD CITY|306.0|3676.0|15601.0|1852.0|""|""
2013|106444013|SANTA CRUZ|WATSONVILLE COMMUNITY HOSPITAL|14006.0|3390.0|5432.0|3314.0|""|""
2005|106190568|Los Angeles|NORTHRIDGE HOSPITAL MEDICAL CENTER|11786.0|4342.0|13235.0|6148.0|""|""
2008|106190155| Los Angeles|CENTURY CITY DOCTORS HOSPITAL|133.0|503.0|2007.0|574.0|""|""
2011|106500939|Stanislaus|MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO|20156.0|12586.0|12555.0|7600.0|""|""
2005|106470871|Siskiyou|MERCY MEDICAL CENTER MT. SHASTA|1848.0|1537.0|2202.0|864.0|""|""
2013|106304113|ORANGE|CHILDREN'S HOSPITAL AT MISSION|4690.0|1.0|7774.0|1161.0|""|""
2011|106150761|Kern|MERCY HOSPITAL - BAKERSFIELD|20067.0|7821.0|17543.0|9707.0|""|""
2007|106341052| Sacramento|SUTTER MEMORIAL HOSPITAL|5872.0|2536.0|11654.0|2892.0|""|""
2007|106331194| Riverside|HEMET VALLEY MEDICAL CENTER|8583.0|5999.0|7174.0|5428.0|""|""
2007|106500852| Stanislaus|DOCTORS MEDICAL CENTER|9577.0|6812.0|28498.0|13726.0|""|""
2011|106331293|Riverside|PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER|19989.0|4517.0|4770.0|8509.0|""|""
2009|106391010|San Joaquin|SAN JOAQUIN GENERAL HOSPITAL|13887.0|3592.0|8349.0|16359.0|""|""
2005|106301248|Orange|LOS ALAMITOS MEDICAL CENTER|1007.0|3827.0|14628.0|2488.0|""|""
2014|106380964|SAN FRANCISCO|CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKES CAMPUS|11968.0|3477.0|4201.0|3589.0|""|""
2009|106420493|Santa Barbara|MARIAN MEDICAL CENTER|20808.0|7815.0|12751.0|7062.0|""|""
2005|106301262|Orange|MISSION HOSPITAL REGIONAL MEDICAL CENTER|2626.0|4326.0|16602.0|3817.0|""|""
2010|106494019|SONOMA|KAISER FND HOSP - SANTA ROSA|4082.0|8195.0|21092.0|2111.0|""|""
2012|106410806|SAN MATEO|KAISER FND HOSP - SOUTH SAN FRANCISCO|854.0|7740.0|19732.0|2175.0|""|""
